DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE
6647,그림 - 용의 승천을 위하여 만든 저수지,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,"경상북도 안동시 임하면 임하1리 남쪽 산 밑에는 저수지 하나가 있다. 이 저수지를 만들기 전의 자리에는 웅덩이 하나가 있었다. 이 저수지 부근에 큰 뱀이 있었는데, 어떤 사람이 이 뱀을 잡았더니 그 후로 흉년이 들었다. 그래서 마을 사람들은 이 뱀과 사람이 죽은 자리에서 크게 제사를 지내고, 남아 있는 한 마리의 용이 승천하기 쉽도록 조그마한 저수지를 쌓았다. 그 뒤부터 마을에는 계속 풍년이 들었다고 한다.",,https://ncms.nculture.org/traditional-stories/story/6647,경상북도,안동시,경상북도 안동시 임하면 임하1리,36.53718451,128.8814487,20230101,"용, 뱀, 저수지, 제사",20231230
6649,그림 - 도깨비가 잡아준 정자터,생활문화,지역설화,"구비전승,어문학",어문학,경상도·대구·부산 지역의 전설,,옛날 풍산 고을 개평리에 글 읽기를 좋아하고 놀기를 좋아하는 마음씨 좋은 배환(裵桓)이라는 감사 한 분이 살았다. 배감사는 여러 선비들과 술을 마시고 놀다가 술에 취해 백사장에서 잠들어버렸다. 산책을 나온 도깨비들이 배감사를 보고 죽은줄 알고 묘자리를 찾고 있었다. 그러다 한 도깨비가 이 곳은 묘자리보단 정자지리로 좋다고 다른 곳을 찾아보자고 한다. 그 말을 들은 배감사는 도깨비들이 한 눈 판 사이에 도망을 갔다. 그리고 도깨비가 말한 자리에 정지를 세웠다고 한다.,,https://ncms.nculture.org/traditional-stories/story/6649,경상북도,안동시,경상북도 안동시 풍산읍,36.58015769,128.5720596,20230101,"도깨비, 정자터, 감사",20231230
6668,그림 - 초상화와 감상화 모두를 섭렵한 김두량,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"김두량은 1696년생으로 도화서에서 그림 그리는 일을 하는 화원 집안 출신이다. 그의 아버지, 할아버지, 아들이 모두 화원이었다. 김두량은 도화서별제로, 초상화뿐 아니라 감상화에 뛰어났고, 북종화법은 물론 남종화법, 서양화법까지 자신의 그림에 수용하였다. 속화를 그리기도 했다. 대표적인 작품으로  「월야산수도」,  「춘하도리원호흥도권(春夏桃李園豪興圖卷)」, 「추동전원행렵도권(秋冬田園行獵圖卷)」, 「목우도」, 「낮잠」 등이 있다.",,https://ncms.nculture.org/local-artist/story/6668,,,,,,20230101,"화원, 윤두서, 김두량, 월야산수도, 강세황",20231230
6670,"그림 - 홍도야 울지마라, 배우 차홍녀",생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,차홍녀는 1918년 경기도 동두천 근처에 있는 여천에서 태어나서 1939년 젊은 나이에 삶을 마친 일제강점기 영화배우였다. 동양극장 전속 극단인 청춘좌에 입단하여 창단 공연작인 「국경의 밤」에서 주인공을 맡았다. 박진의 후원으로 빠른 속도로 배우로 성장하게 되었다. 차홍녀의 대표작은 「춘향전」과 「사랑에 속고 돈에 울고」이다. 춘향역과 홍도역을 통해 당대 최고의 스타로 발돋움했다. 그러나 불행하게도 천연두로 20대 초반의 젊은 나이에 삶을 마감하였다.,,https://ncms.nculture.org/local-artist/story/6670,,,,,,20230101,"홍도야 울지마라, 사랑에 속고 돈에 울고, 동양극장, 박진, 청춘좌",20231230
6671,그림 - 한국 방송극의 선구자 최요안,생활문화,지역문화예술인,종교와 문화,문화예술,연극/영화,,"최요안은 1916년 경기도에서 태어나서 1987년에 죽은 아동문학가이자 방송극작가, 소설가이다. 1948년 서울중앙방송국에서 주최한 공모전에서 「세뱃돈」이라는 작품으로 입선하여 방송극작가로 데뷔하였다. 1957년에 제1회 방송극 작가협회상을 수상하였고, 1958년에는 문예부분에서 제1회 방송문화상을 수상하고, 같은 해에 한국방송 협회 부이사장을 맡았다. 1977년에는 방송공로 대통령 표창을 받았다. 2001년에는 방송인 명예의 전당에 헌정되기도 하였다. 최요안은 방송극과 그 대본을 예술의 경지로 끌어올린 선구자였고, 소설과 아동문학에서도 뛰어난 업적을 남겼다. 대표작으로 라디오 방송 대본을 엮은 『마음의 샘터』, 소설 「돌담 모퉁이의 삽화」, 「달밤과 의복」, 「평범」이 있고, 소설집으로  『은하의 곡』과 『그대 목소리』, 방송극집으로 『느티나무 있는 언덕』이 있다. 소년 소설로는 「별과 얘기하는 소년」, 「하얀 길」, 「달과 구름」이 있고, 동화로 「나는 둘」이 있다.",,https://ncms.nculture.org/local-artist/story/6671,인천광역시,,,,,20230101,"마음의 샘터, 최요안, 방송극, 드라마 작가, 동화 작가",20231230
6672,그림 - 조선말에 현대 수채화 같은 그림을 그린 화가 김수철,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"김수철은 조선말인 19세기 중반에 활동한 이색화풍의 화가이다. 김수철의 그림은 초기에는 추사 김정희파와 상통하는 면이 있었는데, 후기에는 대담한 생략과 채색 등 자신만의 개성적인 화풍을 보여주었다. 이러한 화풍은 윤제홍의 회화를 발전시킨 것으로 조선말 화단의 새로운 동향을 불러왔다. 대표작 중 하나인 「송계한담도(松溪閑淡圖)」는 간결한 구도와 연한 빛깔의 담채로 현대의 수채화를 연상시킨다.",,https://ncms.nculture.org/local-artist/story/6672,,,,,,20230101,"송계한담도, 김수철, 현대 수채화, 김창수, 계산적적도",20231230
6674,그림 - 몰락한 집안에서 조선 최고의 문인화가로 우뚝 선 심사정,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"심사정은 1707년에 청송심씨 집안에서 태어났다. 몰락한 집안에서 조선 최고의 문인화가가 되었다. 대표적인 작품으로 「강상야박도」, 「파교심매도」, 「경구팔경도」, 「촉잔도」, 「딱따구리」가 있다. 초기에는 스승인 정선의 화풍을 토대로 하여 원말사대가와 남종화풍을 구사하였는데, 50대에 이르러서는 조선 고유의 화풍을 이루게 된다. 스승인 정선과 함께 영조대의 최고 대가로 꼽힌다. 소론계의 김광수, 이광사, 김광국과 북인계의 강세황 등 많은 문인들이 그의 작품에 시문을 써주었고, 그의 화풍은 최북, 김유성, 이인문, 이방운 등에게 영향을 주었다.",,https://ncms.nculture.org/local-artist/story/6674,,,,,,20230101,"정선, 심사정, 조선 후기 문인, 경구팔경도첩",20231230
6675,그림 - 삶과 예술이 하나가 된 문인화가 이인상,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"이인상은 1710년 태어난 문인화가이다. 서족이지만 명문가 출신답게 시, 문장, 학문에서 뛰어났으며, 성품이 올곧고 강직하여 당시 선비들에게 존경을 받았다. 특히 영조시대 문인사회에서 문인화를 어떻게 그리고 그것을 향유했는지에 대해서는 이인상과 그의 친구들을 보면 알 수 있다는 이야기가 있었을 정도로 그가 후대 문인화가와 문인화에 미치는 영향이 컸다. 예술과 삶이 일치되는 삶을 살았던 이인상은 「수하한담도」, 「유천점봉로도」, 「남간추색도」, 「설송도」, 「송하관폭도」 등을 남겼고, 문집으로 『능호집』이 전한다.",,https://ncms.nculture.org/local-artist/story/6675,,,,,,20230101,"설송도, 송하관폭도, 이윤영, 이인상, 조선 후기 문인",20231230
6677,그림 - 서낭나무 전설,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"삽교읍 삽교리 충의대교 중간쯤 위치에 서낭나무가 있었다. 백제시대에 한 알뜰한 부부가 느티나무 옆에 주막을 차렸다. 주막은 날로 번창하고, 가축을 기르기도 했다. 쥐가 있어 고양이도 길렀는데 고양이는 쥐는 잡지 않고 나쁜 짓만 골라서 했다. 그래서 화가 난 주인이 고양이를 해쳤다. 이후 부부의 아들에게 노란 털이 나기 시작했고, 스님은 이것이 죽은 동물의 원한이라고 하며 마른 북어와 찹쌀밥을 주어 고양이를 막도록 하라고 말했다. 부부는 스님의 말대로 개에게 북어와 찹쌀밥을 잔뜩 주었다. 그러나 새벽이 되자 고양이는 없었고, 개만이 앞마당의 느티나무 옆에 쓰러져 죽어있었다.",,https://ncms.nculture.org/traditional-stories/story/6677,충청남도,예산군,충남 예산군 삽교읍 두리 815-8,36.68672387,126.7307878,20230101,"서낭나무, 삽교읍, 삽교리, 충의대교",20231230
6678,그림 - 조선의 인물을 산수화에 최초로 그려넣은 조영석,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"조영석은 경기도 양지현에서 1686년 함안조씨 명문가의 아들로 태어났다. 진사시에 합격했으나 대과에 이르지 못해 지방수령을 전전하면서 높은 벼슬에 오르지는 못했다. 지방수령으로서의 경험이 속화로 서민들의 삶을 그리게 된 배경이 되었다. 조영석은 속화와 인물화의 새로운 경지를 개척한 문인화가로 평가받을 뿐만 아니라 초상화도 잘 그렸다. 대표적인 작품으로 속화 스케치 모음집인 『사제첩』, 「조영복 초상」, 「송하한담도」, 「설중방우도」가 있고, 생육신의 한 사람인 조려의 문집인 『어계집(漁溪集)』을 고쳐 간행하기도 했다.",,https://ncms.nculture.org/local-artist/story/6678,,,,,,20230101,"사제첩, 설중방우도, 조영석, 조선 후기 문인, 산수화",20231230
6679,그림 - 조선후기 개성파 화가 최북,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"최북은 조선후기 중인 출신의 화가이다. 본관은 무주(茂朱)이고, 1712년에 태어나서 1759년에 삶을 마감했다. 대표적인 작품으로 「풍설야귀인」, 「여름날의 낚시」, 「공산무인」 등이 있다. 그는 메추라기를 잘 그려서 최메추라기라는 별명이 붙기도 했으나 산수화가 가장 능했다. 최북은 강세황과 더불어 심사정과 정선 다음의 대가로 꼽혔다. 그의 작품들은 산수, 화조, 초충 등 다양하며 심사정과 강세황의 남종화풍을 많이 따랐다. 최북은 거칠고 자유로운 그의 기질과 상통하는 대담하고도 파격적이고 개성있는 작품 세계를 이룩하였다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/188/73117/70357/c/%EC%A0%84%EB%B6%81-%EB%AC%B4%EC%A3%BC%EA%B5%B0_%EA%B9%80%ED%99%98%ED%83%9C%EB%AC%B8%ED%95%99%EA%B4%80-%EC%B5%9C%EB%B6%81%EB%AF%B8%EC%88%A0%EA%B4%802020-10-09-12.57.36-thumb.jpg,https://ncms.nculture.org/local-artist/story/6679,전라북도,무주군,전라북도 무주군 무주읍 최북로 15,36.003043,127.6652665,20230101,"호생관, 미치광이, 남종화풍, 최북",20231230
6689,"그림 - 수십 개의 성혈이 새겨진 바위들, 울주 방기리 알바위",역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,입석/선바위/미륵바위,"방기리 알바위는 울산광역시 울주군 삼남면 방기리에 있다. 방기리의 유래는 방씨들이 많이 살았던 곳, 또는 통도사에 방문한 신도들에게 방을 빌려주는 곳이라고 한다. 알 모양의 구멍들이 있는 바위를 알바위라 하는데, 바위의 구멍들은 돌 표면을 쪼아서 형태를 잡은 후 회전마찰을 통해 다듬은 것이다. 울산대학교 반구대암각화유적보존연구소에 의하면 방기리 알바위에는 전체 180개의 성혈이 새겨져 있으며, 이중 46개는 선으로 연결된 형태이며 이는 특별한 의미를 나타내는 암각화로 보인다고 하였다.",https://minio.nculture.org/amsweb-opt/3ds/199/84554/84554_thumbnail.jpg,https://ncms.nculture.org/stonecraft/story/6689,울산광역시,울주군,울산 울주군 삼남면 방기리 444-14,35.50621269,129.0878194,20230101,"알바위, 암각화, 울주 방기리 알바위, 울주군 방기리, 성혈",20231230
6690,그림 - 통도사 사원전의 경계와 소유권을 표시한 울주 상천리 통도사 국장생 석표,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,표석,"울주 상천리 통도사 국장생 석표는 울산광역시 울주군 삼남면 상천리에 세워져 있다. ‘상천(象川)’은 취성천의 모양이 코끼리 코처럼 굽었다고 하여 붙여진 지명이다. 울주 상천리 통도사 국장생 석표는 양산에 있는 사찰 통도사의 토지?풍수?방액 등을 위해 세운 경계석이며, 장생에 ‘국’자를 넣은 것은 국가의 명에 의해 건립된 장생임을 의미한다. 사찰에 지급되는 사원전의 경계와 소유권을 표시한 것이다. 통도사는 신라 승려 자장율사가 창건한 사찰로 경상남도 양산시 하북면 영축산에 있는 우리나라 삼보사찰 가운데 하나인 불보 사찰이다.",https://minio.nculture.org/amsweb-opt/3ds/200/84555/84555_thumbnail.jpg,https://ncms.nculture.org/stonecraft/story/6690,울산광역시,울주군,울산 울주군 삼남면 상천리 산 37-15,35.52085396,129.1099729,20230101,"통도사, 국장생, 석표, 울주군 상천리, 표석, 영축산",20231230
6695,그림 - 할아버지탑과 할머니탑이라 불리는 대전 산디마을 탑,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,석탑,"장동 산디마을 탑은 대전광역시 대덕구 장동 산디마을에 세워져 있는 탑이다. 자연석을 쌓아만든 2기의 탑은 할아버지탑과 할머니 탑으로 불리며, 장동 산디마을의 수호신 역할을 한다. 산디마을에서는 매년 음력 1월 14일 밤 마을의 우물 5군데를 돌며 샘고사를 지내고, 할아버지탑과 할머니탑으로 가 탑제를 지낸다. 마을 수호신에게 마을의 안녕과 풍년을 기원하며 지내는 마을 공동제사이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/168/72303/65197/c/%EC%9E%A5%EB%8F%99-%EC%82%B0%EB%94%94%EB%A7%88%EC%9D%84-%ED%83%91%EC%A0%9C_%EB%AC%B8%ED%99%94%EC%9E%AC%EC%B2%AD_%EC%A0%9C4%EC%9C%A0%ED%98%95-%281%29-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6695,대전광역시,대덕구,대전광역시 대덕구 장동 640,36.39605193,127.4439269,20230101,"산디마을, 할아버지탑, 할머니탑, 대전 장동, 생태공원",20231230
6738,그림 - 안내판만 남아있는 전라북도 익산의 소방산 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,전라북도 관방유적,봉수,"소방산 봉수대는 전라북도 익산시 함라면 함열리에 소재한 봉화산에 있다. 이 봉수대의 축조 시기는 고려말로 추정하며, 남서쪽에 있는 군산 불지산 봉수대에서 신호를 받아 북동쪽에 있는 광두원산 봉수대로 연결하는 역할을 하였다. 그러나 현재 봉수대는 등산로가 조성되면서 파괴되어 그 흔적조차 찾을 수 없으며, 함라면 주민들이 설치한 안내판만이 봉수대가 있었음을 대신하고 있다.",https://minio.nculture.org/amsweb-opt/3ds/74/84679/84679_thumbnail.jpg,https://ncms.nculture.org/fortress/story/6738,전라북도,익산시,전라북도 익산시 웅포면 송천리 산39,36.07184105,126.9047494,20230101,"함라산, 함열리 봉화산, 소방봉, 소방산 봉수대, 곰개나루, 함라산 둘레길",20231230
6739,그림 - 본래의 이름을 되찾은 울산 울주의 서생 이길 봉수대,역사문화유산,한국의 관방문화,문화유산,건축유적,울산 관방유적,봉수,"서생 이길 봉수대는 울산광역시 울주군 서생면 나사리에 소재한 봉대산에 있다. 이 봉수대는 연변봉수로써 남쪽에 있는 기장 아이 봉수대의 신호를 받아 북쪽에 있는 하산 봉수대로 연결하는 역할을 하였다. 그리고 울산에 소재한 여덟 개의 봉수 중에서 원형이 가장 잘 남아있으며, 특히 연대 위에 있는 연소실은 전국에서 유일하여 연변봉수의 상부구조를 추측할 수 있는 중요한 사료로 평가된다.",https://minio.nculture.org/amsweb-opt/3ds/195/84550/84550_thumbnail.jpg,https://ncms.nculture.org/fortress/story/6739,울산광역시,울주군,울산 울주군 서생면 나사리 산 32-26,35.36182104,129.3411117,20230101,"나사리의 봉대산, 서생 이길 봉수대, 서생 나사 봉수대, 기장 아이 봉수대, 김정호의 대동여지도",20231230
6740,그림 - 레이더기지로 변한 강원 강릉의 해령산 봉수,역사문화유산,한국의 관방문화,문화유산,건축유적,강원도 관방유적,봉수,"해령산 봉수는 강원도 강릉시 강동면 안인진리에 있는 해령산에 있다. 이 봉수대는 남쪽에 있는 오근산 봉수에서 신호를 받아 북쪽에 있는 소동산 봉수를 연결하던 연변봉수였다. 봉수대 인근에는 어민들이 풍어와 조업 간의 안전을 기원했던 해령사가 있으며, 그에 관한 전설이 지금도 전해지고 있다. 그러나 현재 봉수가 있던 곳에는 군에서 설치한 레이더만 서 있을 뿐이고, 봉수의 흔적은 확인할 수 없다.",,https://ncms.nculture.org/fortress/story/6740,강원특별자치도,강릉시,강원도 강릉시 강동면 안인진리 20-1,37.73739242,128.9876695,20230101,"안인진리, 해령산, 해령산 봉수, 해령사, 해령사에 얽힌 전설",20231230
