DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE
6476,그림 - 이광사의 필체로 다시 걸린 전남 해남 대흥사 대웅보전 현판,역사문화유산,한국의 기록문화,문화유산,기타,전라도 광주의 기록문화,목재자료,전라남도 해남군 삼산면 구림리 두륜산 자락에는 대흥사라는 사찰이 있다. 대흥사 대웅보전의 현판은 조선 후기의 명필 이광사가 쓴 것이다. 추사 김정희가 제주도로 유배가는 길에 대흥사에 들렀다가 대웅보전의 글씨를 보고 못마땅해 하며 이광사의 현판을 내리고 자신이 쓴 글씨로 걸게 하였다. 후에 유배를 마치고 많은 깨우침을 얻은 김정희는 지난날을 후회하며 자신이 쓴 현판을 내리고 원래 있던 이광사가 쓴 현판을 걸게 했다는 일화가 전한다.,https://minio.nculture.org/amsweb-opt/multimedia_assets/73/72748/68470/c/해남-대흥사-대웅보전_문화재청_제1유형-thumb.jpg,https://ncms.nculture.org/archival/story/6476,전라남도,해남군,전라남도 해남군 삼산면 구림리 799,34.47594619,126.6159903,20230101,"이광사, 대흥사, 대웅보전, 김정희",20230930
6477,"그림 - 글자와 그림이 어우러진 8폭 병풍, 삼척 황승규 문자도",역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,종이자료,"강원도 삼척시 성남동 삼척시립박물관에는 민화 작가 황승규의 작품인 효제문자도(孝悌文字圖)가 소장되어 있다. 문자도는 글자의 뜻과 관련이 있는 이야기의 내용을 글자의 획에 그림을 그린 것이다. 황승규는 이규황으로부터 민화를 배워 주로 효제문자도를 많이 그렸다. 황승규의 효제문자도는 화려하고 생동감 넘치면서도 그림과 글씨가 조화를 이루는 것으로 이름이 높다. 황승규는 근현대 삼척의 서예계를 대표하는 민화 작가 중 한 사람으로, 삼척시립박물관, 국립춘천박물관 등에서 그의 작품을 감상할 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/195/72329/65265/c/황승규-산수도8폭병풍_강릉시-오죽헌시립박물관_제4유형-thumb.jpg,https://ncms.nculture.org/archival/story/6477,강원특별자치도,삼척시,강원도 삼척시 성남동 167-8,37.43890186,129.1584272,20230101,"황승규, 이규황, 효제문자도, 삼척시립박물관",20230930
6483,그림 - 박문수와 유성객사,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,박문수는 과거에 급제한 후로 영조의 신임을 독차지하였다. 그 결과로 영조는 박문수를 영남 감진어사로 내보내었다. 어느 날 박문수는 여러 곳을 거쳐 대구에 갈 계획이었다. 박문수는 유성에 있는 아버지와 할아버지의 묘를 들리기 위해 발길을 유성으로 돌렸다. 이를 알게 된 유성현감이 박문수를 맞이하며 자신의 사랑채에 묵게 하려고 했으나 박문수는 객사에서 묵겠다고 했다. 그러자 유성현감은 객사에 묵는 관리들이 변을 당했었다는 얘기를 했다. 이후 박문수는 대담하게 객사에서 묵기로 결심한다. 밤이 되고 이상한 기척이 들어 눈을 떠보니 천장에서 무언가가 다리처럼 내려오는 것이었다. 날이 밝고 확인해보니 천장에서 내려왔던 것은 엽전이 가득 들어있는 자루였다.,,https://ncms.nculture.org/traditional-stories/story/6483,대전광역시,유성구,대전광역시 유성구 구암동,36.35193859,127.3236799,20230101,"박문수, 유성객사, 유성현감",20230930
6485,그림 - 유성온천,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"백제 말엽에 홀어머니를 모시고 사는 젊은이가 있었다. 그는 가난한 집에서 태어났으나 행실이 바르고 효심이 지극했다. 당시 백제는 더 많은 군사를 양성하기 위해 나라의 젊은이들을 모두 군대로 끌어들였다. 그래서 젊은이도 마침내 군대에 나가게 되었다. 어머니는 아들이 살아서 돌아오도록 매일 정화수를 떠놓고 빌었다. 그러던 어느 날 어머니는 백제가 망했다는 소문을 듣게 되었고, 아들이 살아서 돌아오기를 기다렸다. 어느 겨울날 아들은 돌아왔는데 몸을 제대로 가누지 못했다. 아들을 간호하던 어머니는 학 한 마리가 웅덩이에서 상처가 낫는 것을 보고 아들을 들어가게 하여 치료를 받게 했고, 아들은 곧 회복할 수 있었다.",,https://ncms.nculture.org/traditional-stories/story/6485,대전광역시,유성구,대전 유성구 봉명동 443-9,36.35622851,127.3390308,20230101,"유성온천, 유성",20230930
6487,그림 - 송씨 열녀비,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"성북동 마을에 천성이 부지런한 여철영이라는 사람이 살고 있었다. 그런데 여철영은 결혼을 못하고 있었다. 그러던 어느 날 이웃 마을에 사는 송씨 집안에서 중매가 들어왔고, 혼사가 단번에 이루어졌다. 다 사람은 정답게 살아가는 한 쌍의 부부가 되었다. 그러나 얼마 지나지 않아 남편 여씨가 세상을 뜨고 말았고, 이후 남편의 뒤를 따르기 위하여 송씨는 목을 메었다. 그런데 얼마 후 여씨가 눈을 뜨게 되었고, 여씨는 아내의 무덤을 양지쪽에 마련했다.",,https://ncms.nculture.org/traditional-stories/story/6487,대전광역시,유성구,대전광역시 유성구 성북동 산15-1,36.30725462,127.2958032,20230101,"은진송씨, 은진송씨열녀비정려",20230930
6498,"그림 - 사진명소가 된 벽화마을, 두멩이 골목",생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"제주시 일도2동의 두멩이 골목은 낡은 일상의 공간이 미술 프로젝트에 의해 아름다운 벽화와 꽃담이 어우러진 예술적 골목으로 재탄생된 숨겨진 사진명소이다. 오래된 골목에 공공 미술의 옷을 입히자 추억에 활기를 더해 생동감 넘치는 장소가 되었다. 꽃과 나비 등의 자연과 개구쟁이 아이들의 모습, 소소한 일상의 행복이 벽화로 가득한 곳, 그래서 두멩이 골목은 골목의 가치를 아는 탐방객들이 물어물어 찾는 곳이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/185/72569/65866/c/%EB%91%90%EB%A9%A9%EC%9D%B4%EA%B3%A8%EB%AA%A9%EB%B2%BD%ED%99%94-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6498,제주특별자치도,제주시,제주특별자치도 제주시 일도이동 1050-1,33.51216457,126.5349798,20230101,"두멩이 골목, 골목, 벽화, 두맹이 아지트, 벽화마을",20230930
6499,그림 - 원님의 판단,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"옛날에 판가름을 아주 잘하는 원님이 한 분 있었다. 하루는 원님으로서도 해결하기 어려운 문제가 들어왔다. 옹기장수가 회오리바람에 지게가 쓰러져서 옹기가 모두 깨졌는데, 옹기 값을 변상하도록 해달라는 것이었다. 원님은 딱한 사정을 듣고 해결해 주고 싶었다. 그러나 좀처럼 해결할 방법이 생각나지 않았다. 원님은 한참 생각한 끝에 동쪽으로 가는 배의 사공 두목과 서쪽으로 가는 배의 사공 두목을 불러들였다. 이후 원님은 사공들끼리 서로 바람이 불게 만들어 옹기 짐이 쓰러진 것이라고 말하였다. 그래서 할 수 없이 뱃사공들은 옹기 값을 물어주었다.",,https://ncms.nculture.org/traditional-stories/story/6499,대전광역시,유성구,대전광역시 유성구 송강동,36.43072797,127.3816305,20230101,"원님, 뱃사공, 옹기장수",20230930
6500,그림 - 원숭이 재판,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"어느 날 개와 여우가 마주쳤고, 둘이 같이 고깃덩어리를 발견하고 언덕으로 뛰어 내려갔다. 둘은 서로 고깃덩어리를 독차지하려고 했다. 그래서 돌산에 살고있는 원숭이에게 가서 판단을 내려달라고 했다. 원숭이는 고깃덩어리를 바라보다가 고기를 공평하게 나누어 주겠다고 했다. 그러나 원숭이는 고기를 떼는 척하면서 결국엔 고기를 모두 베어 먹어버렸다. 그래서 개와 여우는 돌아가는 수밖에 없었다.",,https://ncms.nculture.org/traditional-stories/story/6500,대전광역시,유성구,대전광역시 유성구 봉산동,36.44755279,127.3843988,20230101,"원숭이, 개, 여우, 고깃덩어리",20230930
6502,그림 - 선인장 마을 제주 월령리,생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"한림읍의 가장 서쪽 끝에 위치하고 있는 월령리는 선인장을 키우고 그 열매로 소득을 이어나가는 산업을 주로 하는 마을이다. 이 선인장 군락이 유명해지면서 아름다운 주변환경, 산책길, 풍경발전기 등과 어우러져서 최근에 관광지로 각광을 받고 있고 선인장 열매 백년초는 선인장마을의 귀한 소득원이다.  마을 전체가 손바닥 모양의 선인장으로 둘러쌓여 선인장 꽃이 피는 곳, 이국적이고 독특한 분위기를 자아내는 월령리에 가보자.",https://minio.nculture.org/amsweb-opt/multimedia_assets/186/72570/65870/c/%EC%9B%94%EB%A0%B9%EB%A6%AC%EC%84%A0%EC%9D%B8%EC%9E%A5%EB%B0%AD-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6502,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 월령1길 1-1,33.37524574,126.2157207,20230101,"선인장, 제주 월령리, 선인장마을, 백년초",20230930
6504,그림 - 섬의 머리 도두봉에 오르다,생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"화려하지는 않지만 잔잔한 삶을 비추며 근사한 풍경으로 제주인들과 함께 하는 오름이 있다. 도두봉은 해안선을 따라 우뚝 솟은 오름이라 하여 섬머리 오름이라고도 하는데 제주공항과 근접한 나지막한 오름으로 탁 트인 정상에 오르면 멀리 들어오는 해변과 공항, 도두항, 마을, 한라산 전경 등으로 유명하여 도민 뿐 아니라 많은 관광객들이 찾는 장소이기도 하다. 도두봉에 오르고 걷다보면 갇혀 있는 좁고 옹졸한 마음까지 열리고 넓어지는 힘을 얻을 수 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/187/72571/65877/c/%EB%8F%84%EB%91%90%EB%B4%89%ED%95%B4%EC%95%88%EC%82%B0%EC%B1%85%EB%A1%9C-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6504,제주특별자치도,제주시,제주특별자치도 제주시 도두일동 산 3-2,33.50814961,126.4681554,20230101,"도두봉, 제주  도두봉, 섬머리 오름, 산책길",20230930
