DATA_MANAGE_NO,DATA_TITLE_NM,THEME_NM,LWPRT_THEME_NM,CL_NM,LWPRT_CL_NM,SBJT_NM,MIDDL_SBJT_NM,SUMRY_CN,MAIN_THUMB_URL,CNTNTS_URL,CTPRVN_NM,SIGNGU_NM,ADDR,CTLSTT_LA,CTLSTT_LO,REGIST_DE,CORE_KWRD_CN,OPN_DE
6565,그림 - 은혜 갚은 꿩,생활문화,지역설화,"구비전승,어문학",어문학,전라도·광주 지역의 전설,,"옛날에 과거를 가다가 꿩의 다리가 구렁이에 감겨있었다. 그래서 그냥 두면 꿩이 죽을 것 같아서 활로 구렁이를 쏘았다. 그랬더니 꿩이 그냥 날아가 버렸고, 구렁이도 사라졌다. 이후 과거를 다 치르고 집을 돌아왔는데 며느리가 밥상에 해삼과 큰 삼치를 올려놓았다. 삼치를 먹다 보니 안에 자기가 쏜 화살이 들어있었다. 두 번째는 젓가락 끝에 화살이 있어서 그만 화살을 먹어버렸다. 영감은 숨도 못 쉬고 괴로워하고 있었는데 꿩 떼가 집안으로 들어와 영감을 살려주었",,https://ncms.nculture.org/traditional-stories/story/6565,전라북도,완주군,전라북도 완주군 소양면 죽절리,35.876797,127.2283891,20201007,"꿩, 구렁이, 은혜",20230330
6589,그림 - 녹지 부족한 영통의 쉼터 수원어린이교통공원,생활문화,우리마을이야기,자연과 지리,마을경관,경기도 마을 산책,,"수원 영통에 위치한 수원어린이교통공원은 어린이 전용공원이면서 교통안전 교육의 장이기도 하다. 수원 영통의 경우 도시 개발로 아파트단지가 많다 보니 녹지가 부족한 편인데 어린이가 안전하게 놀 수 있어 부모와 아이들에게 모두 소중한 공간이다. 최근 수원어린이교통공원의 개발이슈는 도심의 주거지와 공용공간의 가치, 그리고 이를 대하는 공동체의 자세에 대해 생각하게 만든다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/203/72587/65994/c/수원어린이교통공원-교육센터-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6589,경기도,수원시,경기도 수원시 영통구 영통동 981-4,37.24540114,127.0638284,20201012,"수원 영통, 수원어린이교통공원",20230330
6590,그림 - 자연의 미학을 그대로 담은 제주도 본태박물관,생활문화,우리마을이야기,자연과 지리,마을경관,제주도 마을 산책,,"제주도 본태박물관은 세계적인 건축가 안도 타다오가 설계한 건물로, 건물 자체로도 하나의 예술 작품과 같아 보러 갈 가치가 충분하다. 또 본태 박물관에는 세계적 설치 미술가 쿠사마 야요이의 상설전을 비롯해 다양한 전시회가 열린다. 이곳이 특별한 다른 이유는 현대미술품 전시와 더불어 설립자가 30년간 정성스레 수집한 전통공예 전시를 병행한다는 점이다. 제주도 방문 시에 꼭 추천하고 싶은 곳이다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/204/72588/66000/c/%EB%B3%B8%ED%83%9C%EB%B0%95%EB%AC%BC%EA%B4%80-%EC%A0%84%EA%B2%BD2-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6590,제주특별자치도,서귀포시,제주 서귀포시 안덕면 산록남로762번길 69,33.30395481,126.3925683,20201012,"현대미술, 본태박물관, 전통공예, 안도 타다오",20230330
6592,그림 - 벽초 홍명희가 유년시절을 보낸 괴산 동부리 고가,생활문화,한국의 가옥,생활과 민속,생활,충청도의 가옥,민가(서민집),"충청북도 괴산군 괴산읍 동부리에 있는 동부리 고가는 조선 후기 건립된 벽초 홍명희의 생가이다. ‘괴산동부리고가’, ‘일완 홍범식 고택’, ‘벽초 홍명희 생가’ 등으로 불린다. 괴산의 명문사대부가인 풍산 홍씨(?山洪氏)의 종가로, 홍명희의 부친 홍범식과 벽초의 생가이며, 벽초가 유년시절을 보내고, 3·1운동을 위해 괴산에서 만세운동을 모의했던 곳이다. 1730년(영조 6)에 건축된 것으로 추정되며, 좌우대칭의 평면구조를 갖는 중부지역의 살림집 건축양식을",https://minio.nculture.org/amsweb-opt/multimedia_assets/229/72629/66830/c/괴산-홍범식-고가-(1)-thumb.jpg,https://ncms.nculture.org/house/story/6592,충청북도,괴산군,충청북도 괴산군 괴산읍 임꺽정로 16,36.81377144,127.7950237,20201013,"임꺽정, 홍범식, 괴산 동부리 고가, 벽초 홍명희, 조선시대 소설가",20230330
6617,"그림 - 여성 독립운동가 윤희순이 남긴 노래들, 윤희순 의병 가사집",역사문화유산,한국의 기록문화,문화유산,기타,강원도의 기록문화,종이자료,"『윤희순 의병 가사집』은 여성 독립운동가 윤희순이 의병들의 사기를 진작시키기 위해 지은 노래를 모아 만든 가사집이다. ?안사람 의병가?, ?병정의 노래? 등 수십 수의 가사가 수록되어 있다. 윤희순은 당시 사대부 아녀자의 신분으로 의병 활동을 적극적으로 지원하고, 대중들에게도 항일 의식을 고취시키는 등 구국활동에 전념한 인물이다. 특히, 일제에 저항하거나 의병들을 적극적으로 돕자는 내용의 가사를 지어 사람들에게 부르게 함으로써 의병들의 사기를 진작시키는",https://minio.nculture.org/amsweb-opt/multimedia_assets/197/72331/68587/c/%EC%9C%A4%ED%9D%AC%EC%88%9C-%EC%9D%98%EB%B3%91%EA%B0%80%EC%82%AC%EC%A7%91_%EB%AC%B8%ED%99%94%EC%9E%AC%EC%B2%AD_%EC%A0%9C4%EC%9C%A0%ED%98%95-thumb.jpg,https://ncms.nculture.org/archival/story/6617,강원도,춘천시,강원도 춘천시 강원대학길 1 강원대학교,37.86802431,127.7483874,20201013,"의병, 윤희순, 유홍석, 유인석, 대한독립단",20230330
6663,그림 - 쟁기랑 산과 복개산 기우제,생활문화,지역설화,"구비전승,어문학",어문학,전라도·광주 지역의 전설,,"산봉우리가 복개같이 생겨 복개산이라 하였으며, 뒷산에는 매 같이 생긴 바위가 있어 매바위라고 했다. 이 산에다 묘를 쓰면 비가 오지 않는다는 설이 있어 누구든지 묘를 쓰지 못하도록 감시 감독을 했다. 쟁기산이라 부르게 된 유래는 정상에 있는 우물에서 나는 쟁그랑 소리 때문이다. 비가 오지 않을 때는 이웃마을 부녀자들까지 산 정상에 올라가 기우제를 지내는 풍습도 전해오고 있다.",,https://ncms.nculture.org/traditional-stories/story/6663,전라남도,완도군,전남 완도군 금당면 육산리 산 59-5,34.4489684,127.0639691,20201019,"기우제, 쟁기랑산, 복개산",20230330
6693,"그림 - 성문 밖에 세우는 정주목 같은 존재, 제주시 돌하르방",역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,석장승,"돌하르방은 제주특별자치도 제주시와 서귀포시 일대에 세워져 있는 석상이다. 돌하르방이라는 이름은 근래에 생긴 이름으로, 과거 제주도 주민들은 우석목, 무성목, 벅수머리, 돌영감, 수문장, 장군석, 동자석, 망주석, 옹중석 등으로 불렀다. 돌하르방은 관의 주도로 성문 밖에 세웠는데, 통금과 외부의 나쁜 기운을 방지하고자 세운 것으로 보인다. 기록에 의하면 영조 30년 제주에 흉년이 들자 굶어 죽은 사람들이 원귀가 되어 백성을 괴롭혀서 제주목사 김몽규가 중국",https://minio.nculture.org/amsweb-opt/multimedia_assets/137/72275/65121/c/돌하르방_문화재청_제1유형-(2)-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6693,제주특별자치도,,,,,20201020,"돌하르방, 경계수호신, 완옹중, 우성목, 무성목",20230330
6717,그림 - 수덕사와 수덕도령,생활문화,지역설화,"구비전승,어문학",어문학,충청도·대전·세종시 지역의 전설,,"예산군 덕산면 사천리 덕숭산에 있는 수덕사가 세워진 것에 대한 전설이 있다. 어느 양반집에 수덕이라는 도령이 있었다. 가을의 어느 날 수덕도령은 하인들을 데리고 사냥을 갔다. 수덕도령은 노루가 나타나기를 기다렸고, 화살을 쏘려다가 한 낭자를 발견하고 그는 활시위를 놓지 않았다. 수덕도령은 그 낭자에게 빠지게 되었고, 혼인을 간청했다. 낭자는 자신과 혼인하려면 자기 집 근처에 절을 하나 세워달라고 했고, 낭자는 여자만 생각했기 때문에 절을 짓는 일은 헛된",,https://ncms.nculture.org/traditional-stories/story/6717,충청남도,예산군,충남 예산군 덕산면 사천리 19,36.66305968,126.6226808,20201022,"수덕사, 수덕도령, 덕숭낭자, 덕숭산",20230330
6733,"그림 - 도학(道學)을 즐기던 전형적인 선비의 집, 안동 수곡고택",생활문화,한국의 가옥,생활과 민속,생활,경상도의 가옥,반가(양반집),"경상북도 안동시 풍천면 가곡리의 안동 수곡고택은 권보의 덕을 기리기 위해 지은 안동권씨 집안의 종택이다. 권세를 누리기 보다 은일(隱逸)을 택해 일생동안 학문에 심취해 검소하게 살았던 권보의 삶을 나타내듯 소박함과 은일함이 돋보인다. 화려한 팔작지붕 대신 맞배지붕을 얹어 소박함이 깃들어 있다. 전형적인 양반집으로 ㄷ자형의 안채와 일자형의 사랑채와 중간문채가 안동지역에서 유행하던 튼 ㅁ자형을 이루고 있다. 안채 보다 뒤편의 높은 곳에 사당을 짓고, 종택의",https://minio.nculture.org/amsweb-opt/multimedia_assets/62/85757/93034/c/안동-수곡고택-(1)_rev-thumb.jpg,https://ncms.nculture.org/house/story/6733,경상북도,안동시,경북 안동시 풍천면 가곡리 419,36.57411709,128.5263122,20201026,"안동권씨, 종택, 양반집, 권보",20230330
6820,그림 - 서불이 찾아와 세운 조천의 조천석,역사문화유산,한국의 석조문화,문화유산,조각,생활/민속 석조문화,입석/선바위/미륵바위,"조천석(朝天石)은 제주특별자치도 제주시에 있는데 홍수로 인한 피해를 막기위해 하늘에 기원하던 신앙적 성격의 조두석(俎豆石)이다. 조천석은 자연석인 경천암 위에 세워져 있었다. ‘경천’이란 ‘하늘을 받친다’는 의미로서, ‘하늘을 받쳐 하늘에서 쏟아져 내리는 재앙을 막는다’는 뜻을 지니고 있다. 조천석은 1960년대 산지천 복개 공사로 인하여 경천암에서 분리되어 제주대학교 박물관에 보관되었다가 복개가 끝난 후 현재 산지천 입구에 서 있다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/240/85934/95034/c/%EC%A1%B0%EC%B2%9C%EC%84%9D-%283%29_rev-thumb.jpg,https://ncms.nculture.org/stonecraft/story/6820,제주특별자치도,제주시,제주특별자치도 제주시 일도1동 1203,33.51379135,126.5279334,20201110,"설화, 제주도, 조천, 서불, 조천석",20230330
6856,그림 - 선운사 도솔암 마애불,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,석불,"보물 제1200호 선운사 도솔암 마애불은 도솔암 주변 암벽에 새겨진 고려 시대의 대형 마애불상이다. 마애불상의 가슴 중앙에는 사각형 구멍이 남아 있다. 이곳에 복장 유물을 넣기 위한 용도로 추정되지만, 이곳에 비결(?訣)을 넣었다는 조선 후기의 전설이 전해지기도 한다. 실제로 이를 믿는 동학의 주도 세력이 무력으로 책을 탈취하다가 체포되는 사건이 발생하기도 했다. 한국 조각사에서 제작 시기를 알려주는 기록이 드문데, 이 마애불상은 조성 시기를 알려주는",,https://ncms.nculture.org/stonecraft/story/6856,전라북도,고창군,전라북도 고창군 아산면 도솔길 294,35.48109203,126.5640376,20201118,"마애불, 도솔암, 고창 선운사, 대형불상",20230330
6887,그림 - 한 개의 연조만 복원된 충남 논산의 옥녀봉 봉수,역사문화유산,한국의 관방문화,문화유산,건축유적,충청남도 관방유적,봉수,"옥녀봉 봉수는 충청남도 논산시 강경읍 북옥리에 소재한 옥녀봉 정상에 있다. 이 봉수는 조선 초 전국의 봉수 노선이 정비되면서 축조되었을 것으로 추정하며, 남쪽에 있는 익산 광두원 봉수에서 신호를 받아 북동쪽에 있는 황화산 봉수로 연결했던 내지봉수이다. 현재 옥녀봉 봉수는 복원되었지만, 복원에 앞서 발굴조사나 고증 절차를 거치지 않아 본래의 모습을 확인할 수 없다.",,https://ncms.nculture.org/fortress/story/6887,충청남도,논산시,충청남도 논산시 강경읍 북옥리 142,36.16491723,127.0118628,20201125,"논산 옥녀봉, 강경산, 옥녀봉 봉수, 충청병사, 옥녀봉 유래",20230330
6919,그림 - 제비불 석불로 더 알려진 안동 이천동 마애여래입상,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,석불,이천동 마애여래입상은 경상북도 안동시 이천동에 있는 고려시대 불상이다. 자연 암석을 이용한 커다란 몸체로 머리는 한 덩어리의 재료에서 물체의 모양 전부를 조각해 내는 기법인 환조(丸彫)로 별개의 돌을 올린 톡특한 형태의 불상이다. 마애여래입상 가까이 석탑 1기가 있는데 본래 이곳은 연미사(燕尾寺)가 있었다 한다. 1963년 이천동 마애여래입상은 보물 제115호로 지정되었다.,,https://ncms.nculture.org/stonecraft/story/6919,경상북도,안동시,경북 안동시 이천동 산2,36.60665933,128.7053072,20201204,"대형 불상, 연미사, 제비원, 자연암석",20230330
6949,그림 - 불국토를 응시하는 신선암 마애보살반가상,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,석불,"마치 구름 위에 앉아 있는 것처럼 보이는데 머리에 삼면보관(三面寶冠)을 쓰고 있어서 보살상임을 알 수 있다. 얼굴은 풍만하고, 지그시 감은 두 눈은 깊은 생각에 잠긴 모습으로 구름 위의 세계에서 중생을 살펴보고 있는 듯하다. 오른손에는 꽃을 잡고 있으며, 왼손은 가슴까지 들어 올려서 설법하는 모양을 표현하고 있다. 천의(天衣)는 아주 얇아 신체의 굴곡이 사실적으로 드러나 보이며 옷자락들은 대좌(臺座)를 덮고 길게 늘어져 있다.",,https://ncms.nculture.org/stonecraft/story/6949,경상북도,경주시,경북 경주시 칠불암길 201,35.77429203,129.2352352,20201204,"고려시대 불상, 경상북도 불상",20230330
6950,"그림 - 두 분의 부처님, 원풍리 마애불좌상",역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,석불,"보물 제97호. 충주에서 경상북도 상주로 가는 국도변 산마루턱에 암벽을 뚫어 만든 감실(龕室) 안에 불좌상 2구와 화불(化佛) 등이 조각되었다. 전체적으로 많은 손상을 입었는데, 특히 하부는 마멸이 심하여 형체가 불분명하다. 이불병좌상은 중국에서는 북위시대, 특히 5, 6세기에 크게 유행하였으나, 우리나라에는 그 예가 많지 않다. 이 작품 외에는 전대전사 출토 금동이불병좌상(傳大典寺出土金銅二佛幷坐像)이 있고, 벽화로는 통도사 영산전의 견보탑품변상(見寶塔",,https://ncms.nculture.org/stonecraft/story/6950,충청북도,괴산군,충청북도 괴산군 연풍면 원풍리 산124-2,36.79199725,128.0230727,20201204,"불국토, 불교문화재, 경주 신선암, 마애보살반가상, 미륵보살",20230330
6955,그림 - 적멸보궁의 상징 통도사 금강계단,역사문화유산,한국의 석조문화,문화유산,조각,불교 석조문화,계단/다리,신라 선덕여왕 15년(646) 자장율사에 의해 조성된 금강계단은 통도사 창건 이후 수차례에 걸쳐 중수되었기 때문에 창건 당시의 정확한 구조를 알 수 없다. 다만 『삼국유사』 기록에 ‘계단은 2층으로 위층 가운데에는 마치 가마솥을 엎어 놓은 것과 같다’라는 기록을 통해 그 형태가 현재의 모습과 크게 다르지 않았던 것으로 추정된다.,,https://ncms.nculture.org/stonecraft/story/6955,경상남도,양산시,경남 양산시 하북면 지산리 583,35.48820628,129.0637284,20201204,"불교 문화재, 괴산 마애불좌상, 이불병좌상, 보물 제 97호",20230330
6991,그림 - 시흥시 대표 전통시장 삼미시장,생활문화,우리마을이야기,자연과 지리,마을경관,경기도 마을 산책,,삼미시장은 경기도 시흥시 신천동에 위치한 시흥시 대표 전통시장이다. 30년의 역사를 자랑하는 이곳은 먹거리와 즐길거리가 풍성해 사람들이 많이 찾는다. 시장 입구에서는 예술인들의 길거리 연주도 감상할 수 있고 시장 안쪽으로 들어가면 시장 안에서 먹거리를 즐길 수 있는 포장마차 거리도 만날 수 있다. 시장이지만 마트처럼 시식코너도 있고 대형마트 못지않은 다양성을 띠고 있다. 날이 갈수록 전통시장이 사라지고 대형마트가 도시 곳곳에 자리잡고 있는 요즘 삼미시장,https://minio.nculture.org/amsweb-opt/multimedia_assets/55/73253/71499/c/삼미시장-입구풍경-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/6991,경기도,시흥시,경기 시흥시 삼미시장1길 19,37.44059311,126.7839352,20201221,"포장마차 거리, 시흥 삼미시장, 먹거리 장터",20230330
7021,"그림 - 마쓰오 님과 나의 고향 진해!!, 그 속에 담긴 이야기",생활문화,우리마을이야기,자연과 지리,마을경관,경상남도 마을 산책,,"일제강점기 진해에서 13년 7개월 거주한 마쓰오 히로후미 님은 1911년 조부의 진해 이주부터 해방 후 마쓰오가 3대가 일본 귀환까지의 34년간의 진해에서의 일상생활, 역사적인 사건, 자연 풍경 등 다방면의 화제를 경험과 객관적인 사실에 근거하여 이야기한다. 이 원고에서는 이야기꾼 마쓰오 씨를 소개하고 그의 향토 이야기 중 한 편을 공유하고자 한다.",https://minio.nculture.org/amsweb-opt/multimedia_assets/84/73287/71594/c/4.1960%EB%85%84-%EC%B6%94%EC%A0%95%EC%9D%98-%EB%A7%88%EC%93%B0%EC%98%A4%EB%B0%95%EC%8B%A0%EB%8B%B9%28%EA%B0%80%EC%9A%B4%EB%8D%B0-%EA%B1%B4%EB%AC%BC%29-thumb.jpg,https://ncms.nculture.org/story-of-our-hometown/story/7021,경상남도,창원시,경남 창원시 진해구 대천동 3,35.1494586,128.6590929,20210104,"마쓰오박산당, 진해사령관",20230330
7043,그림 - 한국 동판화의 선구자 김상유,생활문화,지역문화예술인,종교와 문화,문화예술,미술,,"판화가 김상유는 한국 판화계를 이끌어 온 선구자 중 하나이다. 인천 동산중학교 교사로 재직하면서 미국, 일본 등의 판화 제작 기법을 연구하여 독학으로 동판화 작품을 만들어냈다. 1963년 한국 첫 동판화 전시를 하면서 주목을 받았고, 우리나라 미술계에서의 판화 저변 확대에도 힘썼다.",,https://ncms.nculture.org/local-artist/story/7043,인천광역시,동구,인천광역시 동구 동산로58,37.47303977,126.6488935,20210423,"판화가, 동판화, 판화",20230330
